mfcc_Hindia-Kami Khawatir Kawan_0,mfcc_Hindia-Kami Khawatir Kawan_1,mfcc_Hindia-Kami Khawatir Kawan_2,mfcc_Hindia-Kami Khawatir Kawan_3,mfcc_Hindia-Kami Khawatir Kawan_4,mfcc_Hindia-Kami Khawatir Kawan_5,mfcc_Hindia-Kami Khawatir Kawan_6,mfcc_Hindia-Kami Khawatir Kawan_7,mfcc_Hindia-Kami Khawatir Kawan_8,mfcc_Hindia-Kami Khawatir Kawan_9,mfcc_Hindia-Kami Khawatir Kawan_10,mfcc_Hindia-Kami Khawatir Kawan_11,mfcc_Hindia-Kami Khawatir Kawan_12,mfcc_Hindia-Kami Khawatir Kawan_13,mfcc_Hindia-Kami Khawatir Kawan_14,mfcc_Hindia-Kami Khawatir Kawan_15,mfcc_Hindia-Kami Khawatir Kawan_16,mfcc_Hindia-Kami Khawatir Kawan_17,mfcc_Hindia-Kami Khawatir Kawan_18,mfcc_Hindia-Kami Khawatir Kawan_19,mfcc_Hindia-Kami Khawatir Kawan_20,mfcc_Hindia-Kami Khawatir Kawan_21,mfcc_Hindia-Kami Khawatir Kawan_22,mfcc_Hindia-Kami Khawatir Kawan_23,mfcc_Hindia-Kami Khawatir Kawan_24,mfcc_Hindia-Kami Khawatir Kawan_25,mfcc_Hindia-Kami Khawatir Kawan_26,mfcc_Hindia-Kami Khawatir Kawan_27,mfcc_Hindia-Kami Khawatir Kawan_28,mfcc_Hindia-Kami Khawatir Kawan_29,mfcc_Hindia-Kami Khawatir Kawan_30,mfcc_Hindia-Kami Khawatir Kawan_31,mfcc_Hindia-Kami Khawatir Kawan_32,mfcc_Hindia-Kami Khawatir Kawan_33,mfcc_Hindia-Kami Khawatir Kawan_34,mfcc_Hindia-Kami Khawatir Kawan_35,mfcc_Hindia-Kami Khawatir Kawan_36,mfcc_Hindia-Kami Khawatir Kawan_37,mfcc_Hindia-Kami Khawatir Kawan_38,mfcc_Hindia-Kami Khawatir Kawan_39,mfcc_Hindia-Kami Khawatir Kawan_40,mfcc_Hindia-Kami Khawatir Kawan_41,mfcc_Hindia-Kami Khawatir Kawan_42,mfcc_Hindia-Kami Khawatir Kawan_43,mfcc_Hindia-Kami Khawatir Kawan_44,mfcc_Hindia-Kami Khawatir Kawan_45,mfcc_Hindia-Kami Khawatir Kawan_46,mfcc_Hindia-Kami Khawatir Kawan_47,mfcc_Hindia-Kami Khawatir Kawan_48,mfcc_Hindia-Kami Khawatir Kawan_49,mfcc_Hindia-Kami Khawatir Kawan_50,mfcc_Hindia-Kami Khawatir Kawan_51,mfcc_Hindia-Kami Khawatir Kawan_52,mfcc_Hindia-Kami Khawatir Kawan_53,mfcc_Hindia-Kami Khawatir Kawan_54,mfcc_Hindia-Kami Khawatir Kawan_55,mfcc_Hindia-Kami Khawatir Kawan_56,mfcc_Hindia-Kami Khawatir Kawan_57,mfcc_Hindia-Kami Khawatir Kawan_58,mfcc_Hindia-Kami Khawatir Kawan_59,mfcc_Hindia-Kami Khawatir Kawan_60,mfcc_Hindia-Kami Khawatir Kawan_61,mfcc_Hindia-Kami Khawatir Kawan_62,mfcc_Hindia-Kami Khawatir Kawan_63,mfcc_Hindia-Kami Khawatir Kawan_64,mfcc_Hindia-Kami Khawatir Kawan_65,mfcc_Hindia-Kami Khawatir Kawan_66,mfcc_Hindia-Kami Khawatir Kawan_67
0.99999994,0.99999994,1.0,1.0,1.0,1.0,0.9999999,1.0000001,1.0,1.0000001,1.0,1.0,0.9999999,1.0000001,1.0,1.0,0.9999999,1.0,1.0,0.9072119,1.0,1.0,0.99999994,0.99999994,1.0,0.99999994,1.0,0.99999994,1.0,1.0,1.0,1.0,1.0,0.99999994,1.0,1.0,1.0,1.0,1.0,0.99999994,1.0,1.0,1.0,1.0000001,1.0,1.0,0.9999999,1.0,1.0,0.99999994,1.0,1.0,1.0000001,0.9999999,1.0,1.0,1.0,0.99999994,1.0000001,1.0,1.0,1.0,0.9999999,1.0,1.0,1.0,1.0,1.0
0.99999994,0.46840468,0.0,0.61033916,0.6532506,0.5830018,0.4943372,0.7781089,0.32108968,0.2409639,0.082356766,0.344044,0.0,0.21426788,0.026812375,0.33732137,0.5335796,0.017685652,0.42849603,0.0,0.3283194,0.78380513,0.5239827,0.55559975,0.3921453,0.6540189,0.32197726,0.6137045,0.62184346,0.6188254,0.50150865,0.4991627,0.7172909,0.086485356,0.03174776,0.21136749,0.0,0.31000072,0.0036956966,0.07935186,0.21177319,0.1730164,0.3532028,0.11528525,0.0,0.2920006,0.10995731,0.35631013,0.26276046,0.30704245,0.41448554,0.49794346,0.3866807,0.3179133,0.18778992,0.093951255,0.0,0.094345,0.2575559,0.15397617,0.2889879,0.12530185,0.48269394,0.37273985,0.2623862,0.42781478,0.8939997,1.0
0.99999994,0.65906334,0.8985831,0.74005884,0.62772423,0.69376516,0.71615076,0.66739935,0.557603,0.5831583,0.6728045,0.75326055,0.7699741,0.5854807,0.67929363,0.77846026,0.7526933,0.64561844,0.6832798,1.0,0.48264995,0.68262607,0.7096693,0.5515773,0.52563083,0.5633649,0.60094583,0.67445797,0.7002416,0.7401752,0.67332345,0.6870928,0.68667334,0.60658896,0.624469,0.5956861,0.6708112,0.7214463,0.57576585,0.5880016,0.5595604,0.6812904,0.58418256,0.71952975,0.75306255,0.7255933,0.7124776,0.74579483,0.5462682,0.60291755,0.58782774,0.570784,0.5567232,0.5380946,0.5795351,0.69205874,0.56424856,0.5595745,0.5906299,0.64597607,0.60347855,0.69019794,0.5943324,0.5658415,0.5670145,0.5194251,0.96356773,1.0
0.99999994,0.54314613,0.40567976,0.58380705,0.68267846,0.65533715,0.54877317,0.6588187,0.38991255,0.33266908,0.31295264,0.45679542,0.2701596,0.26427808,0.3294681,0.48366904,0.6011281,0.2199821,0.45010814,0.40202552,0.46017653,0.6782267,0.5978389,0.58645314,0.38194662,0.6145735,0.4154806,0.6018451,0.6388871,0.6783722,0.57052577,0.55527526,0.65085965,0.16666491,0.2565233,0.29611722,0.12758663,0.4445148,0.21708019,0.24931727,0.2731359,0.35558477,0.39941037,0.42369297,0.26037994,0.44034275,0.38705993,0.47220963,0.38871473,0.33209443,0.47400665,0.49819276,0.405741,0.44410437,0.42819238,0.24722609,0.17860854,0.2094453,0.34031677,0.2540199,0.31506976,0.3013351,0.5753407,0.4885608,0.34816033,0.5560426,0.87174845,1.0
0.99999994,0.70158917,0.61624396,0.6577656,0.62686384,0.7388697,0.5995188,0.6466062,0.42910764,0.47021875,0.42041615,0.58283097,0.52851343,0.4117933,0.49178755,0.60019267,0.621216,0.473669,0.5136025,0.59992623,0.47305226,0.66269046,0.5924995,0.557986,0.46299636,0.59611964,0.5163842,0.62896633,0.5927628,0.6381453,0.75433517,0.71032643,0.6831809,0.37023097,0.41717473,0.4149751,0.36784124,0.5294545,0.36859968,0.4251972,0.45774996,0.43579805,0.46981552,0.4886664,0.5269275,0.5352895,0.50579536,0.546662,0.45877108,0.52241063,0.49194068,0.5046829,0.5415704,0.6229253,0.57453763,0.4974662,0.4451902,0.37755322,0.50829035,0.50768685,0.5003714,0.5494987,0.52961934,0.48334435,0.51180357,0.49264178,0.9355825,1.0
0.99999994,0.5718339,0.37922412,0.59322876,0.59857804,0.66751516,0.5609356,0.61947596,0.35057893,0.38536087,0.31464505,0.47479025,0.3280706,0.2913347,0.37221414,0.517495,0.57300925,0.40199637,0.48033515,0.42547566,0.41909173,0.6289697,0.5908307,0.55371386,0.38889807,0.5593683,0.4183823,0.6203905,0.5951943,0.65398765,0.6384673,0.6642075,0.6675409,0.27137566,0.3365864,0.27372152,0.17398675,0.46817622,0.2716077,0.31382996,0.3189437,0.44403502,0.3927886,0.4437341,0.33194703,0.46513322,0.43980682,0.4972971,0.43219462,0.44507366,0.48908573,0.47489506,0.4773234,0.5610792,0.4008644,0.29404828,0.21511436,0.2020432,0.33320868,0.3158694,0.33936322,0.3400986,0.55501795,0.5023148,0.44571242,0.5068062,0.88439584,1.0
0.99999994,0.49798948,0.4197365,0.53473336,0.6179222,0.5502946,0.5476599,0.61370134,0.33232576,0.36574185,0.30334887,0.47484443,0.42527908,0.28988624,0.34566382,0.505222,0.55478275,0.26557848,0.4832368,0.4678992,0.38614208,0.61622804,0.56610847,0.5301254,0.3549977,0.56942016,0.39007407,0.53497255,0.55581045,0.60084254,0.5257474,0.5484866,0.6071911,0.17813498,0.31800374,0.2192029,0.28763103,0.46429,0.26721105,0.3738519,0.30203512,0.37278122,0.39725474,0.37185454,0.41193253,0.48354456,0.40851325,0.49292144,0.38798246,0.37090108,0.4560335,0.43040696,0.4383471,0.42422554,0.3814931,0.35483727,0.29680914,0.25655067,0.4066707,0.36523664,0.40630043,0.3881805,0.53111124,0.45944136,0.4281623,0.50269604,0.9203464,1.0
0.99999994,0.5715306,0.47671145,0.63439274,0.6089712,0.6109713,0.58027506,0.62471837,0.38349903,0.39978695,0.30345178,0.5026945,0.4095191,0.3316682,0.3590628,0.5221719,0.56786907,0.3423562,0.50440866,0.57897526,0.44355148,0.6252287,0.56498295,0.5340572,0.4066574,0.5802663,0.4651262,0.59872943,0.57952774,0.60128295,0.60518456,0.60688025,0.6527003,0.2284133,0.3566132,0.26910904,0.2930992,0.49931833,0.33126214,0.3334829,0.3467558,0.4248659,0.420712,0.46484292,0.39856374,0.51343906,0.40824923,0.5108673,0.4175198,0.46371448,0.4784257,0.45168835,0.4420668,0.45592704,0.40526268,0.3602255,0.27310815,0.28073588,0.35406512,0.3598541,0.39875957,0.35535008,0.5245713,0.48814625,0.4415348,0.49849713,0.9063552,1.0
0.99999994,0.49375078,0.39031234,0.62659556,0.5967736,0.61349857,0.54803467,0.6304227,0.38502708,0.3958887,0.26927784,0.46667793,0.33601087,0.33256397,0.29305476,0.4834181,0.62305695,0.25351253,0.4526169,0.42011967,0.4218016,0.6379574,0.5361795,0.5459406,0.38875893,0.5781225,0.40904146,0.5826813,0.5733835,0.60426605,0.55930036,0.55045056,0.6720843,0.22659707,0.30104828,0.2838562,0.25330365,0.4548656,0.24009502,0.2981519,0.3471626,0.35602158,0.4149518,0.3816645,0.3309302,0.48306215,0.34692153,0.45866585,0.4130835,0.38368055,0.4667786,0.46828175,0.4625506,0.41905755,0.398801,0.29069653,0.26390657,0.2642588,0.3447586,0.3432961,0.39215168,0.30257708,0.53711855,0.47939956,0.43675908,0.50686324,0.89725006,1.0
0.99999994,0.52849364,0.44237477,0.5607086,0.60060406,0.63749504,0.5650869,0.627239,0.417894,0.42436272,0.3771366,0.52356905,0.41618943,0.4079178,0.3942712,0.52393323,0.6183982,0.37238336,0.4852363,0.545902,0.41350096,0.64537144,0.55607355,0.538049,0.43251,0.570778,0.42992315,0.5542535,0.5503076,0.60401374,0.5947948,0.570837,0.6153302,0.32666555,0.37766233,0.38991717,0.3485239,0.48734242,0.31992298,0.3631734,0.3899826,0.40744165,0.43236992,0.45087284,0.40865952,0.51187074,0.42666954,0.48206195,0.4220351,0.41812602,0.48239323,0.46280447,0.46411324,0.45696458,0.44729573,0.3642223,0.32883242,0.2873628,0.38430846,0.37882772,0.40858448,0.35750106,0.5243407,0.48313677,0.44179195,0.49572068,0.91098684,1.0
0.99999994,0.54445684,0.35731992,0.5727829,0.60016817,0.6171303,0.54006195,0.62142617,0.36222103,0.31721205,0.29454085,0.4162759,0.30324817,0.2975808,0.31014118,0.43475482,0.568298,0.29931888,0.43326196,0.39564002,0.3992155,0.6444536,0.5429947,0.5276849,0.4136868,0.5517689,0.39438176,0.57722545,0.5547909,0.58761406,0.59094447,0.57659686,0.61341375,0.24401756,0.27802494,0.29751894,0.24057885,0.39683235,0.23320761,0.2634667,0.30134472,0.33632913,0.35839972,0.39096963,0.3053113,0.4038351,0.36009052,0.4014606,0.386432,0.41674247,0.45143604,0.4368602,0.37897706,0.45743313,0.4265152,0.2930933,0.23585892,0.2091016,0.34310958,0.26113996,0.34558097,0.27172977,0.50371164,0.47126576,0.3423757,0.4852005,0.89515376,1.0
0.99999994,0.54416203,0.43177044,0.60474104,0.59461576,0.58340186,0.5386751,0.61661613,0.3555536,0.35775492,0.33952004,0.4592311,0.39138937,0.35185298,0.33789805,0.48317373,0.5764328,0.33545133,0.46997523,0.4529941,0.39827734,0.63551295,0.5535295,0.50949365,0.3954458,0.54989934,0.39756277,0.5600615,0.5537371,0.5717002,0.5752946,0.55941826,0.6466941,0.28087717,0.3113513,0.3185578,0.30218428,0.45973018,0.23723283,0.29874277,0.35857424,0.35142422,0.39187405,0.36648965,0.37910083,0.4512051,0.394047,0.47403502,0.40251958,0.39185888,0.45191938,0.47198692,0.41375017,0.4387171,0.45072836,0.37371954,0.28281787,0.29623073,0.37936333,0.34607777,0.42290002,0.35828763,0.5149308,0.4756088,0.41856202,0.48940402,0.9115048,1.0
0.0,0.0,0.0147008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13047421,0.0,0.0,0.0,0.0,0.07328308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1335731,0.0,0.0,0.012813672,0.0,0.0,0.0,0.0,0.077436835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00827226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.99999994,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99999994,1.0,1.0,1.0,1.0,0.9999999,1.0,1.0,1.0,1.0,0.99999994,1.0,1.0,1.0,0.99999994,1.0,1.0,1.0,1.0,0.99999994,1.0,1.0,1.0,1.0,1.0,1.0,0.9999999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999999,1.0,1.0,1.0,0.99999994,1.0,1.0,0.99999994,0.9999999,0.99999994,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99999994,1.0,1.0,1.0,1.0,1.0,1.0
0.99999994,0.44178447,0.0,0.6533891,0.6448159,0.59539336,0.40755793,0.790344,0.32984763,0.24697226,0.16274571,0.35436004,0.0,0.17874199,0.09528217,0.30025196,0.5268756,0.0,0.47869894,0.12233159,0.38444924,0.78691626,0.5971378,0.5656877,0.39944974,0.6399027,0.35043013,0.6265702,0.619149,0.6070348,0.5039405,0.5300508,0.71680295,0.06052369,0.09821673,0.215835,0.0,0.28539848,0.06960426,0.0,0.2198755,0.16802981,0.33285847,0.15197168,0.0,0.28263968,0.21364175,0.34451297,0.26290733,0.23870529,0.47787428,0.4937579,0.40869606,0.33135748,0.17351653,0.08379455,0.0,0.10463424,0.27137846,0.16618963,0.27314612,0.11474174,0.47698402,0.3877198,0.23394528,0.42865902,0.8859774,1.0
0.99999994,0.64601064,0.9005102,0.77302146,0.6285137,0.71180904,0.65719616,0.6724231,0.55894315,0.6061039,0.67057157,0.77334535,0.81413364,0.57175094,0.6846931,0.749833,0.74013954,0.65484726,0.66676414,0.9256796,0.50013673,0.6879107,0.71756685,0.5429203,0.5296604,0.5492782,0.6037582,0.6650875,0.715889,0.73028374,0.6996908,0.684219,0.6962003,0.57920384,0.6437796,0.5803771,0.69461524,0.7077533,0.5896399,0.56300116,0.5783076,0.6854521,0.55914724,0.72324336,0.7771195,0.73132086,0.7313354,0.7295213,0.55699396,0.6221489,0.5699607,0.5784735,0.560951,0.55441016,0.57676315,0.6846521,0.57991695,0.55230993,0.5891416,0.64561975,0.6127744,0.6624398,0.58616674,0.5632078,0.57462054,0.5286147,0.9545438,1.0
0.99999994,0.53860605,0.4078608,0.63520664,0.6795009,0.6691576,0.47120067,0.6488639,0.377597,0.32516396,0.34275803,0.48181403,0.29406515,0.25118807,0.3520697,0.4715494,0.60309774,0.2754206,0.51600385,0.40942916,0.49787527,0.67708945,0.6721484,0.5826775,0.40173393,0.60160387,0.4160763,0.59030944,0.6444343,0.6604574,0.57852805,0.5388843,0.66230077,0.18220815,0.33658898,0.29426935,0.16285335,0.41784406,0.25456277,0.194046,0.2849947,0.3819952,0.37676618,0.44054845,0.2813216,0.45338345,0.438235,0.49065098,0.37365305,0.32101354,0.523766,0.50021416,0.44002995,0.45632675,0.42000282,0.23254855,0.20598912,0.22339755,0.33446595,0.25415242,0.32396507,0.2770389,0.57768106,0.49796584,0.32809275,0.5654013,0.8662516,1.0
0.99999994,0.6896764,0.61594677,0.6920713,0.6164247,0.74404377,0.57352066,0.6361512,0.44781536,0.48964235,0.4460446,0.57984245,0.5669657,0.38957644,0.49772894,0.5870397,0.61032635,0.5396158,0.52181584,0.56533647,0.48546273,0.65783507,0.62926036,0.5683255,0.4793873,0.577826,0.5269481,0.61010927,0.6164471,0.6063118,0.7331356,0.7458708,0.6849038,0.36975944,0.45018688,0.3963346,0.4174456,0.50269765,0.4006048,0.39082444,0.4602828,0.4378783,0.45281297,0.49977428,0.5532707,0.54763514,0.5175385,0.5641691,0.46115804,0.550967,0.49634865,0.5024578,0.5432762,0.62910956,0.56671387,0.50743437,0.4479054,0.40927267,0.5100181,0.50718963,0.49726933,0.53190637,0.5328791,0.48169354,0.49688464,0.4952297,0.9240798,1.0
0.99999994,0.5676857,0.40430856,0.616412,0.5935583,0.67539877,0.452751,0.62196726,0.3602443,0.40674925,0.35163635,0.47298032,0.34541184,0.2777853,0.4266847,0.5018725,0.57261693,0.45222297,0.51670986,0.45599866,0.41421455,0.632014,0.6298376,0.56157696,0.3764121,0.54037976,0.43874386,0.60338366,0.61847425,0.62232256,0.66073525,0.664548,0.6701174,0.257471,0.37543222,0.2747233,0.21535113,0.45269462,0.3049173,0.24926898,0.32132968,0.42798227,0.37404847,0.4674578,0.35458833,0.44914106,0.4662608,0.5029334,0.42617577,0.41823587,0.50455505,0.46520308,0.46497783,0.57839316,0.4043844,0.26538607,0.24242067,0.23115128,0.33924815,0.306753,0.33572784,0.35072893,0.5595449,0.49956104,0.42467365,0.509044,0.8843515,1.0
0.99999994,0.49052733,0.41130385,0.54807717,0.6161401,0.5506652,0.49689102,0.6225265,0.33849636,0.37831524,0.32714146,0.46648747,0.43434998,0.27658552,0.36151734,0.49077556,0.5562521,0.29654622,0.492644,0.4646593,0.38578078,0.6221804,0.6014061,0.5373125,0.34670812,0.556185,0.38459662,0.52172804,0.5720588,0.59316075,0.5207136,0.5774909,0.602169,0.19385801,0.334472,0.23773979,0.32773396,0.44244677,0.28134465,0.31528848,0.31180415,0.37345737,0.38364536,0.3921365,0.41808826,0.4752793,0.42609322,0.49944076,0.383938,0.32911494,0.47531545,0.4344681,0.43872532,0.43436664,0.39106822,0.35744116,0.30307087,0.27508378,0.40784758,0.34873292,0.4135638,0.40913785,0.54006314,0.46205404,0.42509022,0.5009313,0.9145979,1.0
0.99999994,0.5594385,0.48516235,0.65788364,0.6058109,0.6181628,0.5223647,0.6248975,0.38211644,0.41054416,0.3434231,0.49846986,0.4340221,0.3155892,0.39878875,0.4921898,0.5702846,0.36903322,0.52849543,0.5779797,0.46219262,0.61992186,0.6104772,0.54397374,0.42644125,0.5700011,0.47858214,0.58013374,0.5978161,0.5976058,0.60983086,0.6098887,0.64379305,0.2378883,0.40570343,0.26497295,0.33544797,0.47557235,0.36532548,0.2953825,0.3301681,0.4244314,0.4178421,0.48129243,0.41217914,0.51990354,0.43277633,0.5188043,0.39383826,0.44417483,0.48179364,0.45730478,0.4629182,0.46386087,0.39377826,0.31733167,0.32052565,0.29273194,0.3656643,0.3499546,0.39803228,0.3512095,0.5375663,0.487698,0.4254518,0.4951603,0.9000432,1.0
0.99999994,0.47708362,0.4246135,0.65837324,0.5906284,0.61443055,0.5200691,0.6218085,0.36409983,0.3956894,0.3111921,0.46009535,0.3682332,0.29201522,0.32497996,0.45664454,0.6159544,0.30028155,0.4781253,0.4548665,0.4448937,0.625103,0.59019595,0.54790074,0.39337838,0.56482273,0.43235043,0.5820551,0.58735615,0.5961116,0.56317884,0.57474554,0.6676752,0.22045666,0.34885433,0.2736594,0.29862526,0.4294322,0.2948087,0.25755283,0.34736344,0.36246756,0.38653916,0.39393973,0.36132237,0.47935334,0.37062442,0.47554493,0.4017024,0.37273422,0.48495683,0.4738173,0.47719708,0.42955402,0.39042348,0.29545757,0.26143116,0.28113657,0.37501022,0.35952523,0.37705323,0.30555943,0.5357538,0.48826647,0.40328947,0.5049326,0.89035577,1.0
0.99999994,0.51539177,0.4880043,0.5954268,0.5902474,0.635739,0.5509803,0.62070984,0.42259735,0.4315966,0.3904495,0.5296859,0.44873533,0.37731618,0.42406225,0.49831825,0.61309326,0.39195758,0.500778,0.54171777,0.42707357,0.63953644,0.59652907,0.5280044,0.42638305,0.5529563,0.44116724,0.56243664,0.5503384,0.5916403,0.59740233,0.5843974,0.61281025,0.30105454,0.41613114,0.3785199,0.38536787,0.48787528,0.33679706,0.3013024,0.41159934,0.41715163,0.41212028,0.4505526,0.42967144,0.4972319,0.42077914,0.49066734,0.4352073,0.40759063,0.48362857,0.47365132,0.46799448,0.457076,0.4408594,0.32904622,0.3317158,0.29698873,0.41077474,0.3731713,0.40842023,0.3857693,0.52448297,0.48524353,0.42598122,0.49880224,0.9021147,1.0
0.99999994,0.5437789,0.39085874,0.5990802,0.59290624,0.63137937,0.5132001,0.62008566,0.37627536,0.33090287,0.32154536,0.43269932,0.3388006,0.29051852,0.34832922,0.4246677,0.5559571,0.33825064,0.48625693,0.42135814,0.41021296,0.6470892,0.59911656,0.5205947,0.42633283,0.53341264,0.4168504,0.5741518,0.55027556,0.571225,0.6049468,0.5782191,0.62135476,0.23467124,0.31474522,0.30915248,0.2546404,0.40555942,0.25062674,0.20951705,0.3381224,0.3529321,0.35408306,0.3951823,0.32264775,0.41692284,0.38164896,0.4269066,0.37405136,0.39500895,0.4719024,0.43792325,0.40518385,0.4573694,0.4053961,0.28089908,0.23902415,0.2242215,0.34921634,0.27590963,0.35022873,0.2654028,0.50510263,0.4681041,0.34628817,0.49192995,0.8899518,1.0
0.99999994,0.53295493,0.43165478,0.62403035,0.5950792,0.5984855,0.49951872,0.61812437,0.35997513,0.37096778,0.37740993,0.47029614,0.41299465,0.33668613,0.3836418,0.4796309,0.56123215,0.36084133,0.48292392,0.45868266,0.4219469,0.63602287,0.59240574,0.5161091,0.41729116,0.53397983,0.41816705,0.55921954,0.5575435,0.5711367,0.58342165,0.5651243,0.6501541,0.2774978,0.35069314,0.3385947,0.32081798,0.4384857,0.27687645,0.24110027,0.3721771,0.36737815,0.3896071,0.37175837,0.39264187,0.4657866,0.4228152,0.49453717,0.40382108,0.3879072,0.46317828,0.47471517,0.4412372,0.44417492,0.45061406,0.3739521,0.3131428,0.30600873,0.37601528,0.36200646,0.41439313,0.34364432,0.50971574,0.4835315,0.40784118,0.49333704,0.90777653,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13608125,0.0,0.0,0.0,0.0,0.11211091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13833682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.097473055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02088064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,1.0,1.0,0.99999994,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99999994,1.0,1.0,1.0,0.99999994,1.0,1.0,1.0,0.99999994,1.0,1.0,1.0,1.0,1.0,0.99999994,1.0,1.0,1.0,1.0,1.0,1.0,0.99999994,1.0,1.0,1.0,1.0,1.0,1.0,0.99999994,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999999,1.0,1.0,1.0000001,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.988696,0.43781337,0.000121325254,0.6031047,0.6468361,0.5653379,0.18320084,0.65180117,0.3275496,0.23251218,0.23654534,0.357442,0.0,0.19421755,0.13950491,0.27261007,0.53188086,0.0,0.5133986,0.27827206,0.37304777,0.68767214,0.6599097,0.5302581,0.3819252,0.6015058,0.37458402,0.5994343,0.62684804,0.5817348,0.48814774,0.4610771,0.7142837,0.061363176,0.19012752,0.22974694,0.0,0.2627113,0.1390346,0.08628458,0.19612232,0.18194257,0.32202268,0.16525051,0.0,0.27768007,0.26363355,0.32083464,0.22117639,0.16372192,0.5026372,0.48207772,0.38077533,0.3108434,0.17266339,0.08875656,0.0,0.122538894,0.25925472,0.17975311,0.23066199,0.13023055,0.4686145,0.3930943,0.18322773,0.43788072,0.88349247,1.0
0.9718456,0.6393252,0.92327225,0.7202486,0.62706125,0.67761844,0.5332148,0.6294775,0.57286257,0.6112306,0.6935583,0.77582616,0.84200025,0.58027697,0.6755762,0.7319594,0.7337776,0.6497061,0.64955175,0.8036083,0.48189,0.6464687,0.7064488,0.5444644,0.5238688,0.52378464,0.6028061,0.6614478,0.7148493,0.723102,0.69891346,0.6638489,0.7040949,0.5584153,0.6746706,0.5842726,0.7200258,0.7070275,0.612605,0.6107588,0.5619852,0.65989625,0.54779065,0.7157259,0.78112996,0.74247056,0.7550806,0.7131648,0.5646386,0.60564125,0.5522936,0.5745873,0.5682732,0.5527093,0.5450932,0.6724638,0.5983943,0.5661097,0.5687429,0.64249766,0.60933954,0.66457653,0.5840692,0.5696226,0.5932269,0.532568,0.95726186,1.0
0.9520421,0.5375677,0.45576915,0.6254981,0.6794989,0.6355963,0.27306226,0.62837684,0.3886522,0.32249004,0.3881148,0.48976505,0.3226538,0.2710812,0.3638428,0.43547216,0.60965395,0.29204634,0.549586,0.45151526,0.4823553,0.6612957,0.70454884,0.57731616,0.4128289,0.59355843,0.43022862,0.5805202,0.63555634,0.65950876,0.5734572,0.48337013,0.66636556,0.1973821,0.38502875,0.3167015,0.18836762,0.43180814,0.2810128,0.27292365,0.27007762,0.39380956,0.37576583,0.4589901,0.29448453,0.45519212,0.46015474,0.48739758,0.34866354,0.28133264,0.53498244,0.48186117,0.4204581,0.44415465,0.4047058,0.23219737,0.1945585,0.25346252,0.33398587,0.24303403,0.31536305,0.26940656,0.56758094,0.5118508,0.29839218,0.5629134,0.85952896,1.0
0.9322169,0.69080395,0.6623056,0.6580833,0.62675714,0.7119388,0.45111313,0.5772927,0.4518513,0.48692095,0.47289103,0.56909233,0.5786903,0.38885686,0.49546772,0.56537086,0.61465794,0.5512197,0.5140617,0.5413406,0.4682557,0.61711174,0.64525,0.55525357,0.48409268,0.56404173,0.5561245,0.61784464,0.62704945,0.6072608,0.72478694,0.7316755,0.68150085,0.35826537,0.4824527,0.40706435,0.44324648,0.5008211,0.41272914,0.43329805,0.43519747,0.44558203,0.45246166,0.4979545,0.5721603,0.54041624,0.5318821,0.5666859,0.44429237,0.52882266,0.49783722,0.48863885,0.552267,0.6287501,0.5447906,0.4978514,0.4494958,0.4234385,0.49701124,0.4947853,0.4913494,0.5199942,0.5262603,0.47615448,0.49236947,0.49945349,0.9252179,1.0
