mfcc_The Lantis-Lampu Merah_0,mfcc_The Lantis-Lampu Merah_1,mfcc_The Lantis-Lampu Merah_2,mfcc_The Lantis-Lampu Merah_3,mfcc_The Lantis-Lampu Merah_4,mfcc_The Lantis-Lampu Merah_5,mfcc_The Lantis-Lampu Merah_6,mfcc_The Lantis-Lampu Merah_7,mfcc_The Lantis-Lampu Merah_8,mfcc_The Lantis-Lampu Merah_9,mfcc_The Lantis-Lampu Merah_10,mfcc_The Lantis-Lampu Merah_11,mfcc_The Lantis-Lampu Merah_12,mfcc_The Lantis-Lampu Merah_13,mfcc_The Lantis-Lampu Merah_14,mfcc_The Lantis-Lampu Merah_15,mfcc_The Lantis-Lampu Merah_16,mfcc_The Lantis-Lampu Merah_17,mfcc_The Lantis-Lampu Merah_18,mfcc_The Lantis-Lampu Merah_19,mfcc_The Lantis-Lampu Merah_20,mfcc_The Lantis-Lampu Merah_21,mfcc_The Lantis-Lampu Merah_22,mfcc_The Lantis-Lampu Merah_23,mfcc_The Lantis-Lampu Merah_24,mfcc_The Lantis-Lampu Merah_25,mfcc_The Lantis-Lampu Merah_26,mfcc_The Lantis-Lampu Merah_27,mfcc_The Lantis-Lampu Merah_28,mfcc_The Lantis-Lampu Merah_29,mfcc_The Lantis-Lampu Merah_30,mfcc_The Lantis-Lampu Merah_31,mfcc_The Lantis-Lampu Merah_32,mfcc_The Lantis-Lampu Merah_33,mfcc_The Lantis-Lampu Merah_34,mfcc_The Lantis-Lampu Merah_35,mfcc_The Lantis-Lampu Merah_36,mfcc_The Lantis-Lampu Merah_37,mfcc_The Lantis-Lampu Merah_38,mfcc_The Lantis-Lampu Merah_39,mfcc_The Lantis-Lampu Merah_40,mfcc_The Lantis-Lampu Merah_41,mfcc_The Lantis-Lampu Merah_42,mfcc_The Lantis-Lampu Merah_43,mfcc_The Lantis-Lampu Merah_44,mfcc_The Lantis-Lampu Merah_45,mfcc_The Lantis-Lampu Merah_46,mfcc_The Lantis-Lampu Merah_47,mfcc_The Lantis-Lampu Merah_48,mfcc_The Lantis-Lampu Merah_49,mfcc_The Lantis-Lampu Merah_50,mfcc_The Lantis-Lampu Merah_51,mfcc_The Lantis-Lampu Merah_52,mfcc_The Lantis-Lampu Merah_53,mfcc_The Lantis-Lampu Merah_54,mfcc_The Lantis-Lampu Merah_55,mfcc_The Lantis-Lampu Merah_56,mfcc_The Lantis-Lampu Merah_57,mfcc_The Lantis-Lampu Merah_58,mfcc_The Lantis-Lampu Merah_59,mfcc_The Lantis-Lampu Merah_60,mfcc_The Lantis-Lampu Merah_61,mfcc_The Lantis-Lampu Merah_62,mfcc_The Lantis-Lampu Merah_63,mfcc_The Lantis-Lampu Merah_64,mfcc_The Lantis-Lampu Merah_65,mfcc_The Lantis-Lampu Merah_66,mfcc_The Lantis-Lampu Merah_67,mfcc_The Lantis-Lampu Merah_68,mfcc_The Lantis-Lampu Merah_69,mfcc_The Lantis-Lampu Merah_70,mfcc_The Lantis-Lampu Merah_71,mfcc_The Lantis-Lampu Merah_72,mfcc_The Lantis-Lampu Merah_73
0.5428625,0.46136147,0.5022026,0.30613068,0.5846652,0.40639436,0.30508924,0.46058625,0.45794785,0.46750954,0.44755113,0.47583157,0.41142717,0.51100695,0.50190544,0.49586147,0.47253442,0.4722106,0.27383336,0.4786502,0.30256245,0.323426,0.35319686,0.44354013,0.17582196,0.24756904,0.33129525,0.26501963,0.44243494,0.52043223,0.15486231,0.5155562,0.36680186,0.43495247,0.4555277,0.5558364,0.36053404,0.5194577,0.46616745,0.41532862,0.550315,0.4631425,0.28162953,0.5078565,0.43474948,0.23540261,0.39809465,0.41058838,0.29948252,0.18342353,0.24256185,0.20926766,0.36073172,0.3006221,0.17868587,0.44861755,0.3250934,0.2877775,0.38811773,0.30467555,0.23630477,0.25686958,0.38220835,0.321557,0.4352128,0.36178493,0.26571316,0.4001773,0.44267756,0.41910896,0.37746495,0.41465607,0.499414,0.59928626
0.50507295,0.43317935,0.47655252,0.42814016,0.5503842,0.43987656,0.4040869,0.47191387,0.4595048,0.5028166,0.4346836,0.4370852,0.40626028,0.47183537,0.45426393,0.50372875,0.43603987,0.50091416,0.2839222,0.4933964,0.3658263,0.3852153,0.36167964,0.41657346,0.27405095,0.3083935,0.37687016,0.29297888,0.44079602,0.48217297,0.30420205,0.480523,0.38487935,0.47747853,0.45636892,0.4725995,0.370085,0.48374128,0.41676962,0.33737832,0.5319489,0.42182145,0.32574275,0.47218648,0.53631175,0.3189578,0.34221834,0.44723406,0.35514745,0.34234047,0.30078948,0.30957597,0.36946338,0.34651855,0.23806924,0.41671202,0.36394963,0.38484073,0.3612837,0.3688171,0.302055,0.32575727,0.3737347,0.3351695,0.4266975,0.4209752,0.29540145,0.36897916,0.40768024,0.3812057,0.36244398,0.3941747,0.48308057,0.6167064
0.48969993,0.42212996,0.45466876,0.32602608,0.5897633,0.4681516,0.32884872,0.4749443,0.5085263,0.46996996,0.4514288,0.43383664,0.3970732,0.45499045,0.40719077,0.45801502,0.42753705,0.46203312,0.2575622,0.51953286,0.25933975,0.2668914,0.4065737,0.4139938,0.15151116,0.27217934,0.37357605,0.2139297,0.44052124,0.5135027,0.17484835,0.4990822,0.37687048,0.4506312,0.4731872,0.5226395,0.3868703,0.46023995,0.39095217,0.32608747,0.5096673,0.4469124,0.27355897,0.48371574,0.49254054,0.07303876,0.40686408,0.39016244,0.33190536,0.18971251,0.30338246,0.229823,0.28914067,0.27658862,0.18440656,0.44424158,0.2098586,0.29942757,0.42641065,0.3094477,0.20667209,0.29548278,0.36240262,0.30008018,0.39040476,0.3720586,0.294758,0.3786168,0.3623005,0.40611973,0.398537,0.38563946,0.48876983,0.60025585
0.5217694,0.41620648,0.43637976,0.41717494,0.56929266,0.43156892,0.400806,0.4695536,0.5128225,0.5100247,0.3982184,0.43626136,0.42072934,0.49155664,0.44597226,0.46839905,0.45372176,0.4395613,0.26459348,0.48661017,0.277487,0.28093082,0.36603394,0.39949283,0.21310611,0.31801045,0.33491793,0.25381684,0.43294194,0.50208646,0.30308685,0.516131,0.38471615,0.5269647,0.43569613,0.54796195,0.3795845,0.50918216,0.41501373,0.31375587,0.52844876,0.47805083,0.29605308,0.46934423,0.44413093,0.190943,0.37783924,0.39741507,0.34053606,0.2001552,0.2825011,0.26606894,0.3207708,0.3012619,0.26235676,0.40499815,0.28217444,0.2135157,0.40018457,0.3449068,0.25653654,0.27311844,0.3810898,0.32465562,0.42286408,0.3895356,0.3118438,0.36025178,0.41655877,0.36292338,0.37958616,0.39264104,0.49200338,0.5921808
0.53509164,0.44649833,0.4630527,0.31997496,0.56101835,0.38875052,0.27687436,0.47699592,0.47370386,0.47515228,0.3965351,0.47290933,0.37612587,0.45675072,0.46887466,0.4746305,0.4356354,0.4283971,0.21759966,0.48848101,0.2659641,0.26700154,0.4069761,0.39085138,0.25683832,0.29383516,0.32731223,0.25568923,0.48613918,0.4787509,0.17822012,0.49632397,0.340283,0.46851587,0.46631455,0.5112235,0.38466156,0.49701047,0.4152883,0.38329276,0.50781506,0.44855633,0.26571742,0.4706609,0.49000376,0.22079848,0.35337648,0.44055054,0.27346742,0.2559543,0.3143607,0.2538541,0.27803397,0.22474879,0.2152756,0.42757854,0.3213406,0.28196606,0.3847305,0.30789325,0.20608851,0.2854956,0.39122802,0.36054826,0.4231321,0.36948472,0.28947204,0.40096396,0.3952034,0.37835044,0.3905274,0.4150939,0.44959417,0.60511094
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044892147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,1.0,1.0,0.99999994,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99999994,1.0,1.0,1.0000001,0.99999994,0.99999994,1.0,1.0,1.0,1.0,1.0,1.0,0.99999994,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0000001,0.99999994,1.0,1.0,1.0,1.0,1.0,1.0,0.99999994,1.0,0.99999994,1.0,1.0,1.0,1.0,0.99999994,1.0000001,1.0,1.0,1.0,0.99999994,1.0,1.0,1.0,1.0,0.99999994,1.0000001,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.5146692,0.33988985,0.3898158,0.37730992,0.62189996,0.3874676,0.23342027,0.4057744,0.47594985,0.5382282,0.38180113,0.30901772,0.24002446,0.35897872,0.43216345,0.44435576,0.38296118,0.47084302,0.09417257,0.269326,0.1624059,0.22601452,0.28833455,0.30730972,0.0,0.15727182,0.19097848,0.05301088,0.3721779,0.49986684,0.03937748,0.5898805,0.29464304,0.5319201,0.4067427,0.4861063,0.1539992,0.49509507,0.27482435,0.18307886,0.48868066,0.30651134,0.11118497,0.41434115,0.29191983,0.004566252,0.2464132,0.41756892,0.15551418,0.16588375,0.14309537,0.15020916,0.16159917,0.15695532,0.0073850304,0.36590394,0.13804962,0.1724962,0.22756903,0.15848437,0.057659343,0.06424858,0.27533937,0.19014207,0.3309824,0.25637713,0.10285044,0.3184871,0.36125955,0.32429898,0.24232747,0.3898565,0.32607508,0.5619569
0.42842382,0.40655568,0.48929423,0.5430238,0.72562134,0.6033838,0.61775225,0.57067585,0.6666131,0.6894494,0.6241799,0.6231031,0.71025115,0.46429023,0.658184,0.6626167,0.48481935,0.6783737,0.54926306,0.6753217,0.51309997,0.4966745,0.6066738,0.53748626,0.5798446,0.54703784,0.5479985,0.49779987,0.605819,0.6510787,0.5308748,0.6524711,0.54669356,0.67243534,0.5305711,0.73039997,0.61621106,0.57731223,0.4128208,0.41331035,0.6101994,0.52704036,0.57738215,0.54933244,0.63499147,0.5012851,0.55582786,0.6150836,0.5790688,0.47625652,0.55616516,0.5105019,0.52468574,0.49371642,0.5016157,0.5411923,0.6254779,0.5836642,0.5832709,0.59459317,0.5285162,0.5726296,0.5273741,0.52163243,0.49957946,0.547655,0.54826176,0.5237262,0.5860008,0.58624965,0.58895516,0.57816756,0.69461054,0.668941
0.56785434,0.49433526,0.5005899,0.31708378,0.6335389,0.42715374,0.4004974,0.52454215,0.4831104,0.45364115,0.44975492,0.4539752,0.42574465,0.47417602,0.44760916,0.41995832,0.4294294,0.4744821,0.20714813,0.5137948,0.20377228,0.25411054,0.33283526,0.3645055,0.12291831,0.27250874,0.30363423,0.13745764,0.47223163,0.54155475,0.2255604,0.564007,0.35582975,0.48074168,0.46300685,0.5138158,0.31728792,0.5262952,0.3927054,0.26963744,0.53661454,0.4425205,0.26193762,0.47687075,0.45132437,0.06484294,0.40055734,0.3832056,0.2353635,0.14696254,0.24553835,0.28403142,0.26792052,0.25755808,0.13347623,0.41063744,0.1691193,0.19449419,0.3868663,0.2874075,0.16470346,0.18898994,0.35605466,0.24109411,0.4167482,0.35894254,0.2434217,0.3460076,0.4243722,0.34578025,0.37227774,0.42656386,0.47670034,0.6387834
0.57517505,0.4716053,0.532576,0.49180928,0.62682396,0.48289987,0.45517254,0.50066864,0.4985776,0.5738788,0.5051959,0.5213439,0.4934374,0.4940943,0.6102725,0.57312214,0.45554656,0.53881365,0.35762733,0.50924855,0.3301984,0.40575412,0.43631336,0.4751224,0.40683755,0.41598365,0.4513905,0.29258746,0.5297677,0.5562002,0.4001199,0.55994856,0.46034837,0.5760606,0.5169573,0.59005654,0.4435155,0.4958761,0.46158394,0.43626365,0.5219464,0.48233536,0.37748915,0.5052059,0.46696645,0.371685,0.43057844,0.50258064,0.42959195,0.38671654,0.4414565,0.3895707,0.31920725,0.34019548,0.27069223,0.5061535,0.34661007,0.37865746,0.46513522,0.40265286,0.28707343,0.45858943,0.4909915,0.48769274,0.45861602,0.4520506,0.4259876,0.4734567,0.4871155,0.514248,0.44775796,0.5246037,0.5547756,0.65226483
0.51620495,0.4299934,0.47538584,0.25818682,0.55850106,0.40437025,0.3222047,0.51430255,0.44179437,0.513536,0.40962985,0.51169366,0.4266554,0.52790225,0.53981465,0.49730012,0.524245,0.4987621,0.25922763,0.4426828,0.2413506,0.21323417,0.35580805,0.44051898,0.23108424,0.3447878,0.31092906,0.122988224,0.524588,0.50516915,0.2825752,0.50570613,0.3458333,0.5074107,0.47428927,0.5474216,0.36079302,0.5546901,0.42989296,0.34271032,0.58293825,0.5214734,0.3293762,0.54490834,0.3902127,0.13173853,0.4286456,0.39799637,0.32183978,0.312679,0.30239865,0.2453599,0.23204865,0.21723759,0.14841747,0.4702645,0.24933493,0.21317224,0.40734953,0.2706042,0.16283497,0.17852993,0.39130905,0.34684488,0.44344577,0.3643362,0.2796546,0.4335597,0.44955713,0.41193306,0.3748235,0.4590983,0.49834588,0.6306386
0.53287405,0.44037676,0.5323991,0.43168265,0.56535155,0.48430085,0.43634802,0.5073889,0.5395125,0.53990334,0.5028181,0.48404074,0.463354,0.47233456,0.45359966,0.5225544,0.45745206,0.524267,0.35273114,0.50497764,0.30059877,0.42427462,0.37912896,0.41551527,0.3801818,0.42506152,0.35515964,0.26566452,0.55092406,0.51660967,0.39921853,0.54842675,0.4019196,0.5304436,0.49445295,0.55049884,0.42641717,0.508127,0.3905502,0.35107812,0.5214248,0.44417542,0.33836246,0.4977718,0.47645515,0.37153322,0.3965427,0.40283504,0.3938348,0.4297358,0.45360667,0.3208102,0.31210184,0.35764042,0.27493957,0.43087995,0.4121192,0.32112586,0.3941767,0.38172606,0.3074671,0.3404392,0.36454156,0.35923,0.45038217,0.40783864,0.33516788,0.4001854,0.4462056,0.423632,0.3865002,0.4392338,0.53086096,0.62455326
0.5466325,0.45259258,0.47790197,0.30989042,0.57793736,0.4209995,0.3063467,0.488608,0.4582295,0.4973983,0.44518095,0.47506115,0.44171107,0.5142429,0.5294998,0.50595176,0.46363074,0.5087335,0.28803197,0.5145075,0.28274474,0.34894407,0.36129284,0.41897815,0.18403995,0.27297506,0.3208461,0.25736296,0.45265365,0.52943516,0.18358788,0.5179406,0.36167353,0.44844562,0.45223615,0.5493295,0.4098915,0.51664686,0.44594708,0.39951116,0.5444744,0.47403067,0.29311588,0.5093805,0.4761011,0.22333442,0.40869474,0.38949227,0.3400788,0.17065632,0.24962981,0.25469884,0.34485173,0.3064187,0.21459338,0.44449884,0.3160497,0.27651018,0.3998265,0.34581447,0.23671454,0.2632557,0.36431405,0.3324633,0.42249176,0.38243353,0.2718119,0.40322438,0.4477846,0.43701404,0.3942922,0.41869828,0.49953657,0.6005766
0.5064293,0.42774257,0.4562553,0.42781928,0.539863,0.44652656,0.37900254,0.48383406,0.46503603,0.50497526,0.45017713,0.42803907,0.41313162,0.47519618,0.47167522,0.4992277,0.43533725,0.5052515,0.28537175,0.5039135,0.34549055,0.36030748,0.38567317,0.39069724,0.28970337,0.32674372,0.3829113,0.30259156,0.44981027,0.47714713,0.29425132,0.49132657,0.38450983,0.4618654,0.44379884,0.5004965,0.3728632,0.49619994,0.4090567,0.3351617,0.5323514,0.43025318,0.32218584,0.48341087,0.541662,0.29434067,0.36318365,0.42894733,0.35423595,0.3581181,0.31458443,0.35294932,0.3731888,0.37586564,0.25485408,0.40918434,0.3724053,0.3669906,0.3761682,0.3995936,0.29194358,0.32748902,0.36900878,0.30176443,0.4115628,0.41015536,0.29544303,0.39349496,0.42013696,0.41442424,0.37744465,0.40236282,0.4823325,0.62645453
0.49333557,0.4101441,0.44702455,0.35083655,0.5869885,0.46714318,0.32899323,0.47042587,0.51230866,0.49593747,0.44867474,0.41477758,0.44865593,0.4448836,0.42577004,0.47277075,0.43427727,0.48159802,0.28007174,0.5300162,0.254514,0.2675489,0.41374484,0.38283467,0.16591126,0.2954668,0.3558408,0.22593804,0.4631632,0.50048876,0.20799758,0.5075137,0.36685055,0.48032728,0.46409917,0.52317023,0.3901287,0.466447,0.3740833,0.3129579,0.5078416,0.43657258,0.28730127,0.5026779,0.5138189,0.0053384453,0.4213696,0.39245427,0.33961216,0.20713468,0.29043165,0.26476768,0.2866639,0.2931774,0.20907143,0.43626148,0.19445053,0.30447775,0.42553252,0.323956,0.2205697,0.2832094,0.37372783,0.30449545,0.39491507,0.37429878,0.31809253,0.37723696,0.36628637,0.42291847,0.40123895,0.39491963,0.48995972,0.5976547
0.52772295,0.42156652,0.4287414,0.42536613,0.5595405,0.43506655,0.3719801,0.46142316,0.51509815,0.5304671,0.395254,0.42359623,0.447286,0.4921306,0.45721838,0.46542168,0.45044196,0.46034503,0.28123596,0.501664,0.26361123,0.2977531,0.38302803,0.37142536,0.22325394,0.30665162,0.3030755,0.25689328,0.44352645,0.50040585,0.32299906,0.5217523,0.36292604,0.54305065,0.43801114,0.54010195,0.37033293,0.5125402,0.40241414,0.31806797,0.5213123,0.4792507,0.2908849,0.47360855,0.46437436,0.16281195,0.38933656,0.41731316,0.32762048,0.2232793,0.2717626,0.270914,0.31028146,0.3239734,0.2514627,0.4147814,0.28161216,0.20227988,0.40370125,0.35809425,0.25054902,0.24156171,0.39884523,0.32675585,0.42083862,0.3744881,0.30706662,0.37368777,0.4185234,0.37515518,0.39052975,0.40894333,0.47569337,0.607328
0.5412226,0.44819587,0.4700984,0.33571473,0.54197973,0.39441332,0.27915645,0.47185433,0.47569278,0.52624816,0.4027692,0.46711197,0.42498267,0.46728632,0.47943965,0.4737748,0.43796024,0.46394977,0.2272971,0.51757246,0.25932205,0.29080066,0.38383365,0.36587894,0.28518313,0.30785447,0.33037978,0.25098664,0.4834342,0.4750561,0.20666873,0.504832,0.34815952,0.48401725,0.47002637,0.51747817,0.38776782,0.50830775,0.41632792,0.36144596,0.5036411,0.46464407,0.29794052,0.45300376,0.50563276,0.1952631,0.37641662,0.45588732,0.3053185,0.26336554,0.28849488,0.2703778,0.2781378,0.25933233,0.20902056,0.4368737,0.29771897,0.29596135,0.38676336,0.31305647,0.2309072,0.25564495,0.3902952,0.34664047,0.4111239,0.37676403,0.30438846,0.40257573,0.40945652,0.38279223,0.39669895,0.41450945,0.46337566,0.6127891
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0119151175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.99999994,1.0,0.99999994,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999999,1.0,1.0,1.0,1.0,1.0,0.99999994,1.0,1.0,1.0,1.0,0.99999994,1.0,1.0000001,1.0,1.0,0.99999994,1.0000001,0.99999994,1.0,1.0,0.99999994,1.0,1.0,1.0,1.0,1.0,1.0,0.99999994,1.0,1.0,1.0,1.0,1.0,0.99999994,1.0,1.0,1.0,0.99999994,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99999994,1.0,1.0,0.99999994,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.5172482,0.33835715,0.39428976,0.32969806,0.6221684,0.41097838,0.24572161,0.41536343,0.4813117,0.5109947,0.38770217,0.27677757,0.23903781,0.370179,0.38181424,0.44582042,0.39627168,0.48360065,0.09110382,0.40959617,0.12945792,0.20725091,0.23948874,0.30934042,0.0,0.17363772,0.1842035,0.05993387,0.4011276,0.51193297,0.0476982,0.60315007,0.2915012,0.5321932,0.41375962,0.41911545,0.14940417,0.50650066,0.27133214,0.20858933,0.48804554,0.32329604,0.13107212,0.424142,0.31283063,0.025846452,0.2714854,0.399461,0.14405888,0.1937684,0.1495743,0.14820021,0.14640142,0.17599775,0.032845482,0.37565595,0.118759334,0.18926248,0.23151568,0.12342748,0.09813009,0.053993955,0.28035444,0.21668549,0.34534168,0.24727552,0.098345935,0.34004498,0.34938368,0.320998,0.2562266,0.38840783,0.33208472,0.5628036
0.42623952,0.40310892,0.49901637,0.5204625,0.71351856,0.6061404,0.6310318,0.550161,0.66151774,0.67975706,0.6200979,0.5913406,0.705071,0.45867664,0.6059719,0.662517,0.49091074,0.68601185,0.54546654,0.7051893,0.49827752,0.46928898,0.5638471,0.5422509,0.526933,0.52950656,0.53374845,0.4755633,0.65681744,0.6508286,0.52497697,0.659431,0.53933203,0.6846636,0.529138,0.67029494,0.64654815,0.57421756,0.41310233,0.44418094,0.6108385,0.5338957,0.58453715,0.5624,0.6490576,0.5270361,0.56389064,0.59371096,0.59923375,0.5088364,0.5642875,0.48409784,0.510046,0.52166784,0.5079709,0.5427662,0.61585283,0.5876572,0.58356583,0.56407887,0.5866138,0.56737757,0.54237485,0.53300154,0.5197279,0.5233161,0.52786815,0.5481347,0.5831683,0.57094944,0.58853817,0.58070767,0.70558846,0.6742037
0.56563044,0.50178665,0.48433173,0.3238783,0.6174431,0.42040318,0.3921644,0.5339504,0.4965194,0.4403506,0.43741322,0.41528085,0.43384048,0.47577092,0.4223123,0.4247128,0.45140696,0.5077932,0.21382728,0.55207235,0.17988434,0.23007414,0.3089052,0.37687334,0.070347644,0.263181,0.29280427,0.13352865,0.531788,0.5517425,0.27103162,0.57537335,0.35329115,0.48471302,0.46929237,0.46946162,0.32772923,0.52378935,0.38592744,0.3085918,0.55085325,0.44114873,0.26819944,0.4978503,0.464004,0.06604603,0.400472,0.3603357,0.25317898,0.16217864,0.2500255,0.26827297,0.23126982,0.28578147,0.12288784,0.41817525,0.17093214,0.21904674,0.38073033,0.24825886,0.17753768,0.17327568,0.34671742,0.2612848,0.4341772,0.35416627,0.21106908,0.36506027,0.4014395,0.3435792,0.38327917,0.42967337,0.47311848,0.6389579
0.5760737,0.47145313,0.5408913,0.48069593,0.61657715,0.49588996,0.44236243,0.5001158,0.50597167,0.55434805,0.49752352,0.50913787,0.49676284,0.48577157,0.6022447,0.5729916,0.47197014,0.53752637,0.35245544,0.5516672,0.31251863,0.40744472,0.4487037,0.4886572,0.34953034,0.4148872,0.4565125,0.28238472,0.56046987,0.55588776,0.41331297,0.5745842,0.46751285,0.5769612,0.5119603,0.5724858,0.44740593,0.501784,0.46034712,0.44238073,0.5235906,0.4869535,0.38425967,0.51640713,0.48164013,0.3541628,0.43624482,0.49455684,0.4393037,0.39088124,0.4441392,0.37568405,0.30253735,0.36250252,0.25431195,0.51250315,0.32876238,0.38798517,0.44799381,0.35541806,0.3075288,0.4260319,0.491063,0.49422723,0.4683944,0.4694671,0.42039582,0.49742654,0.49440262,0.49475825,0.44340694,0.5242704,0.57059056,0.64129335
0.5123797,0.4398744,0.4704079,0.26555282,0.55415165,0.41756582,0.3557015,0.53343326,0.43400273,0.49214023,0.40280128,0.46327132,0.45901704,0.523934,0.52298,0.5057121,0.5366707,0.5169249,0.27481544,0.5215918,0.2180734,0.2235983,0.32147273,0.4223344,0.19001737,0.3296633,0.32006907,0.1301879,0.56364644,0.50628084,0.32255435,0.5037545,0.3481173,0.5243117,0.46831098,0.483322,0.37243977,0.55455196,0.428356,0.35862818,0.5671909,0.521769,0.3295643,0.5584828,0.4103092,0.12743926,0.4580607,0.39571962,0.32169172,0.3164606,0.31954828,0.2415128,0.19869453,0.23653877,0.14117233,0.48365846,0.24788998,0.18221968,0.3983944,0.21441737,0.17761731,0.1757324,0.38590387,0.3534254,0.46105504,0.37295005,0.28539348,0.4400775,0.4334978,0.4152112,0.38410243,0.44922024,0.5159496,0.6297201
0.52531797,0.44467875,0.523274,0.41527712,0.5503006,0.48631787,0.43664443,0.49524266,0.53628707,0.5167131,0.50703603,0.47733158,0.47225675,0.47683048,0.4388274,0.52221715,0.47497168,0.5384023,0.3388394,0.5463636,0.2880516,0.40740818,0.35237426,0.4417819,0.36965004,0.42815867,0.34406984,0.25141662,0.5452109,0.5185196,0.3813075,0.5420313,0.39143133,0.52492577,0.49890733,0.5036076,0.40923405,0.5075748,0.38596484,0.35024557,0.5050028,0.44590923,0.3357633,0.5019651,0.49101084,0.3509773,0.42236185,0.40075222,0.38653088,0.4500556,0.44995093,0.33056635,0.3072704,0.35377613,0.28458327,0.4295476,0.40671903,0.30130416,0.394361,0.34518152,0.3290262,0.35141245,0.36507833,0.38810632,0.4611389,0.40168545,0.3397475,0.4139699,0.4408621,0.40932208,0.3994297,0.44193143,0.54483473,0.6249282
0.5469589,0.45569402,0.44274282,0.31015247,0.5760889,0.4256964,0.3388298,0.48857844,0.45392647,0.48041007,0.44369084,0.43390155,0.4688094,0.50407326,0.49355358,0.5045228,0.47396138,0.5281666,0.30391082,0.5655863,0.26897106,0.33241975,0.36081553,0.41865155,0.15748312,0.2863826,0.33268738,0.25568673,0.4722422,0.52543944,0.21456176,0.5203784,0.34835702,0.4685978,0.45542228,0.47726753,0.42471242,0.51865333,0.4354968,0.397744,0.5281196,0.4708101,0.31302482,0.52410346,0.48129272,0.23377186,0.417507,0.35757294,0.3642929,0.21665847,0.24841891,0.27986538,0.34610534,0.3053901,0.23188023,0.4573426,0.30148575,0.28159443,0.4049881,0.33273762,0.26884532,0.2780155,0.36016485,0.38184544,0.43638065,0.36345798,0.28236246,0.42450348,0.43482333,0.4195232,0.41406795,0.41271183,0.51003075,0.5961331
0.515037,0.43016672,0.44504902,0.40489843,0.53656644,0.46331683,0.38291073,0.48509645,0.4698417,0.47770518,0.4462723,0.42138135,0.40854862,0.4731077,0.42916933,0.48938042,0.44588742,0.49096176,0.29974353,0.5343383,0.32068557,0.34012944,0.39267263,0.3824076,0.28010917,0.3370077,0.39217436,0.2919747,0.47322792,0.47761476,0.27828342,0.50235367,0.38527274,0.46089137,0.44264463,0.48276532,0.3568836,0.49141067,0.41213736,0.3404197,0.52992374,0.4315151,0.33534893,0.50296855,0.5417756,0.3001014,0.36952782,0.4000136,0.35453016,0.4010684,0.33341694,0.3703751,0.36949137,0.37829354,0.24394919,0.41611126,0.36279577,0.38212815,0.37939036,0.392738,0.31675416,0.34280527,0.36516437,0.34693992,0.42653832,0.40536082,0.28535643,0.4058887,0.42820942,0.39689416,0.40065426,0.4128306,0.50091237,0.63149583
0.50032395,0.4095684,0.44238988,0.35003805,0.5798034,0.4700222,0.35487586,0.47087994,0.51714915,0.4856818,0.44088742,0.3879335,0.45801413,0.44679973,0.3840221,0.48778847,0.44278774,0.4998564,0.2830309,0.5607508,0.22306626,0.2550634,0.3718646,0.36878276,0.09140869,0.28150767,0.34836343,0.23599462,0.49892202,0.5007366,0.22281528,0.5139913,0.36938196,0.49090734,0.46385932,0.4713888,0.38829884,0.4607761,0.3709051,0.33798206,0.51748973,0.4249234,0.31513476,0.50571394,0.5133057,0.026549518,0.42261824,0.37855807,0.36794665,0.22652388,0.26126903,0.27069268,0.27317676,0.29467016,0.2110071,0.42381546,0.18725649,0.3124754,0.4194626,0.28706932,0.26101968,0.29337844,0.37442467,0.33305404,0.40574583,0.36735454,0.3111418,0.37459147,0.36709556,0.4183598,0.40202743,0.39855668,0.50945884,0.58649147
