mfcc_Hindia-Rumah Ke Rumah_0,mfcc_Hindia-Rumah Ke Rumah_1,mfcc_Hindia-Rumah Ke Rumah_2,mfcc_Hindia-Rumah Ke Rumah_3,mfcc_Hindia-Rumah Ke Rumah_4,mfcc_Hindia-Rumah Ke Rumah_5,mfcc_Hindia-Rumah Ke Rumah_6,mfcc_Hindia-Rumah Ke Rumah_7,mfcc_Hindia-Rumah Ke Rumah_8,mfcc_Hindia-Rumah Ke Rumah_9,mfcc_Hindia-Rumah Ke Rumah_10,mfcc_Hindia-Rumah Ke Rumah_11,mfcc_Hindia-Rumah Ke Rumah_12,mfcc_Hindia-Rumah Ke Rumah_13,mfcc_Hindia-Rumah Ke Rumah_14,mfcc_Hindia-Rumah Ke Rumah_15,mfcc_Hindia-Rumah Ke Rumah_16,mfcc_Hindia-Rumah Ke Rumah_17,mfcc_Hindia-Rumah Ke Rumah_18,mfcc_Hindia-Rumah Ke Rumah_19,mfcc_Hindia-Rumah Ke Rumah_20,mfcc_Hindia-Rumah Ke Rumah_21,mfcc_Hindia-Rumah Ke Rumah_22,mfcc_Hindia-Rumah Ke Rumah_23,mfcc_Hindia-Rumah Ke Rumah_24,mfcc_Hindia-Rumah Ke Rumah_25,mfcc_Hindia-Rumah Ke Rumah_26,mfcc_Hindia-Rumah Ke Rumah_27,mfcc_Hindia-Rumah Ke Rumah_28,mfcc_Hindia-Rumah Ke Rumah_29,mfcc_Hindia-Rumah Ke Rumah_30,mfcc_Hindia-Rumah Ke Rumah_31,mfcc_Hindia-Rumah Ke Rumah_32,mfcc_Hindia-Rumah Ke Rumah_33,mfcc_Hindia-Rumah Ke Rumah_34,mfcc_Hindia-Rumah Ke Rumah_35,mfcc_Hindia-Rumah Ke Rumah_36,mfcc_Hindia-Rumah Ke Rumah_37,mfcc_Hindia-Rumah Ke Rumah_38,mfcc_Hindia-Rumah Ke Rumah_39,mfcc_Hindia-Rumah Ke Rumah_40,mfcc_Hindia-Rumah Ke Rumah_41,mfcc_Hindia-Rumah Ke Rumah_42,mfcc_Hindia-Rumah Ke Rumah_43,mfcc_Hindia-Rumah Ke Rumah_44,mfcc_Hindia-Rumah Ke Rumah_45,mfcc_Hindia-Rumah Ke Rumah_46,mfcc_Hindia-Rumah Ke Rumah_47,mfcc_Hindia-Rumah Ke Rumah_48,mfcc_Hindia-Rumah Ke Rumah_49,mfcc_Hindia-Rumah Ke Rumah_50,mfcc_Hindia-Rumah Ke Rumah_51,mfcc_Hindia-Rumah Ke Rumah_52,mfcc_Hindia-Rumah Ke Rumah_53,mfcc_Hindia-Rumah Ke Rumah_54,mfcc_Hindia-Rumah Ke Rumah_55,mfcc_Hindia-Rumah Ke Rumah_56,mfcc_Hindia-Rumah Ke Rumah_57,mfcc_Hindia-Rumah Ke Rumah_58,mfcc_Hindia-Rumah Ke Rumah_59,mfcc_Hindia-Rumah Ke Rumah_60,mfcc_Hindia-Rumah Ke Rumah_61,mfcc_Hindia-Rumah Ke Rumah_62,mfcc_Hindia-Rumah Ke Rumah_63,mfcc_Hindia-Rumah Ke Rumah_64,mfcc_Hindia-Rumah Ke Rumah_65,mfcc_Hindia-Rumah Ke Rumah_66,mfcc_Hindia-Rumah Ke Rumah_67,mfcc_Hindia-Rumah Ke Rumah_68
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0000001,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99999994,1.0,1.0,1.0,0.9830133,1.0,1.0,1.0,1.0,1.0,1.0000001,1.0,1.0,1.0,1.0,0.99999994,1.0,1.0,0.99999994,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.0,0.50810206,0.42834574,0.47231585,0.18721738,0.5054311,0.53014725,0.44854313,0.31082034,0.19779862,0.45550704,0.5200753,0.40209356,0.3476174,0.47404432,0.07706377,0.3591169,0.12260176,0.51861066,0.5799504,0.48948553,0.52168745,0.3639044,0.5076966,0.2669413,0.7049056,0.053824157,0.49127644,0.4775429,0.49013937,0.28289765,0.3295583,0.074441746,0.35756552,0.25136802,0.21371195,0.52446806,0.2315001,0.26775151,0.14365232,0.13253945,0.10445553,0.44847557,0.31181374,0.33022738,0.56008166,0.8662755,0.9035876,0.8819544,0.93758583,0.46853372,0.46460387,0.1659718,0.22417432,0.0,0.44265592,0.24466097,0.19492263,0.14901547,0.44206953,0.10996869,0.46134803,0.118777364,0.5607381,0.24688643,0.48247737,0.25633368,0.1848239,0.36715415
1.0,0.5819159,0.50421697,0.75243574,0.5898536,0.61890876,0.58716625,0.5307254,0.64485466,0.68295354,0.6603857,0.6122898,0.76154804,0.57344294,0.6233911,0.40510923,0.59517384,0.52482665,0.5881125,0.6602458,0.573578,0.5436979,0.6193142,0.62852496,0.7590402,0.61567694,0.5024923,0.7260102,0.6231317,0.6692819,0.5177636,0.67052346,0.51141477,0.6143589,0.5383077,0.47956115,0.671885,0.4975978,0.593958,0.58730793,1.0,0.4256264,0.6049069,0.55232924,0.59176815,0.59263694,0.7839632,0.82763976,0.79062605,0.8667974,0.5882399,0.58640486,0.4981497,0.5556164,0.6430894,0.6153771,0.60406244,0.4683869,0.4420855,0.5549632,0.46191895,0.6790955,0.59077334,0.61229414,0.48323828,0.6032317,0.42771655,0.38806203,0.5060464
1.0,0.6004845,0.5415307,0.55229485,0.3785992,0.5516922,0.53954864,0.3999839,0.40734923,0.36940408,0.5049083,0.5369711,0.3507859,0.393194,0.43928793,0.16202515,0.47275242,0.29376838,0.54624677,0.5874449,0.48189607,0.57494766,0.45583323,0.58138126,0.4275397,0.65430546,0.14680418,0.58017504,0.5228261,0.52767533,0.3378761,0.5260322,0.25970358,0.3932839,0.35628986,0.29844978,0.5353339,0.378668,0.3331927,0.21838485,0.421867,0.13233596,0.5634754,0.37857512,0.4885307,0.52491,0.75693923,0.78071094,0.74974835,0.8121223,0.46733484,0.5049442,0.3025635,0.3984549,0.27591404,0.48759842,0.39372873,0.29238874,0.18143725,0.5064411,0.2632011,0.47891504,0.27260548,0.5025963,0.35938084,0.4689892,0.38969693,0.3259212,0.5118321
1.0,0.6176642,0.5309782,0.6298171,0.6207819,0.6141437,0.63123745,0.57928306,0.60350674,0.5750059,0.62431854,0.6313784,0.69103986,0.5772191,0.6507312,0.46126205,0.59724367,0.41354436,0.5578562,0.6035673,0.5791627,0.5997106,0.568167,0.58365864,0.65950704,0.6611758,0.34232026,0.670719,0.5629238,0.6404439,0.45599428,0.7502649,0.46448874,0.48492613,0.37967005,0.44186273,0.630721,0.54228234,0.5673217,0.44353807,0.6977751,0.38765022,0.7266923,0.5204602,0.7293757,0.69572675,0.7295104,0.75532645,0.7427548,0.78097504,0.60478,0.624008,0.49757236,0.55838835,0.5493345,0.5652634,0.5069632,0.44702977,0.42970234,0.6223067,0.36078805,0.62322235,0.46816805,0.6584615,0.45485273,0.6395615,0.48997766,0.45282716,0.4995265
1.0,0.5373467,0.47860295,0.5161324,0.37437427,0.5468654,0.55366814,0.4812802,0.45958596,0.39805976,0.49957746,0.5367445,0.43245685,0.37375364,0.5121033,0.25782514,0.47737712,0.21645144,0.5718451,0.58072966,0.5088531,0.5117419,0.5447054,0.5771017,0.47711852,0.61131984,0.20174234,0.6031212,0.54397583,0.56307393,0.40509385,0.55138177,0.28586715,0.45473942,0.28411642,0.3476176,0.5083718,0.36269563,0.38501012,0.23979327,0.29411602,0.16488755,0.53583306,0.4032333,0.47210148,0.58074206,0.70452386,0.747333,0.7467141,0.7670288,0.44546336,0.49823064,0.2754135,0.40921122,0.24559173,0.4494828,0.32716107,0.21747091,0.1846628,0.44110918,0.27678382,0.49582124,0.2316915,0.54385567,0.32967168,0.4860963,0.35979447,0.24092713,0.43929175
1.0,0.55154836,0.43638885,0.49084738,0.31373605,0.5176005,0.4626216,0.42223626,0.44431508,0.45460597,0.480901,0.42660555,0.48833853,0.3381249,0.34690467,0.23823227,0.44492474,0.3229789,0.52434886,0.55519027,0.4541041,0.48284012,0.43413168,0.537082,0.59016484,0.59232384,0.24513,0.5476068,0.50862324,0.45618856,0.40317735,0.42843825,0.30282256,0.442856,0.28253993,0.32742897,0.45882505,0.30012283,0.40511423,0.28893605,0.3171511,0.19300592,0.4173288,0.36317176,0.38908783,0.43248716,0.71496207,0.75359315,0.75386035,0.76157737,0.5119989,0.5061002,0.3489231,0.35965234,0.37900585,0.49863178,0.38630068,0.23794982,0.2956222,0.50866634,0.31597102,0.54490954,0.4439596,0.57883644,0.37432694,0.5207645,0.4245662,0.34951288,0.4112645
1.0,0.54317045,0.46333307,0.61623,0.46407464,0.5936318,0.56897485,0.5368721,0.5056227,0.38894907,0.52355504,0.5489857,0.52149564,0.44820386,0.5361085,0.25433195,0.46927783,0.28950185,0.53845674,0.55468404,0.54334766,0.5611885,0.5187825,0.55066204,0.5143208,0.6069124,0.31372118,0.6188027,0.5406663,0.5472604,0.452776,0.48144424,0.31826708,0.44955868,0.38123843,0.44358933,0.5640935,0.40192148,0.45813617,0.26528347,0.5813204,0.3132386,0.5826135,0.53055024,0.5881266,0.55076706,0.7399313,0.7565312,0.7626708,0.76026124,0.45967543,0.503151,0.3996504,0.44291243,0.26841992,0.5007274,0.34796408,0.40316948,0.22753954,0.50932133,0.25808114,0.48155043,0.18169776,0.5332882,0.3237701,0.45792413,0.4240108,0.34808832,0.48125225
1.0,0.5368497,0.46843055,0.5524848,0.31751564,0.5091094,0.5229747,0.4674826,0.49296266,0.45380256,0.48522842,0.53875065,0.49367046,0.40607688,0.4928092,0.2300252,0.4965247,0.3321011,0.5059781,0.5483647,0.4917202,0.5124944,0.46669436,0.5526347,0.5197881,0.5942924,0.23455028,0.54613876,0.5123758,0.52454567,0.39789814,0.43199405,0.30122977,0.44125524,0.35175303,0.3076331,0.55858797,0.29382607,0.4044824,0.32636657,0.48881346,0.24998684,0.51228994,0.41895983,0.4334294,0.5391337,0.73739654,0.75407976,0.7591282,0.7616057,0.48751998,0.47747535,0.36624855,0.44078654,0.35074586,0.4882728,0.35229117,0.32866737,0.29105076,0.46324605,0.29315892,0.52219766,0.34001917,0.5218628,0.34486505,0.50417453,0.33803126,0.28365156,0.47605723
1.0,0.5751545,0.52201134,0.5653132,0.37798947,0.53790396,0.5259516,0.49781197,0.49244782,0.44478858,0.5092089,0.5243451,0.52262706,0.43483022,0.45658872,0.25326213,0.49859625,0.31928128,0.52801055,0.5647487,0.5132817,0.5185221,0.47979283,0.54919654,0.5393299,0.57783216,0.267338,0.5545193,0.50501776,0.53499025,0.39384624,0.51795447,0.31865573,0.45809072,0.34298694,0.35423705,0.5675788,0.3888711,0.4604205,0.31170908,0.5255922,0.27575886,0.5409233,0.42144465,0.47061187,0.5197842,0.7177393,0.74500096,0.7460295,0.76357293,0.50134665,0.52436036,0.35012022,0.43783614,0.36197597,0.5117086,0.39528006,0.28703395,0.24559318,0.5319865,0.32884574,0.49740398,0.34750187,0.5344496,0.40063477,0.5223818,0.4066863,0.3429575,0.47829783
1.0,0.5808472,0.5245668,0.5716357,0.4365934,0.59933984,0.5678316,0.47269166,0.44462937,0.44100362,0.5192328,0.5321027,0.49248716,0.45162088,0.5139523,0.28186464,0.47496322,0.29858905,0.5623655,0.5696216,0.5197375,0.56075823,0.52724135,0.53071123,0.49440333,0.58521104,0.24321522,0.62040615,0.5104887,0.54454166,0.39340407,0.54583275,0.3159492,0.43523914,0.3540808,0.36457717,0.49298188,0.41783717,0.3556566,0.30307505,0.44507304,0.26376617,0.6016219,0.42714155,0.5755684,0.5096967,0.71635765,0.7431859,0.7393144,0.76384044,0.48391122,0.5111339,0.33077103,0.42602202,0.35337406,0.5002061,0.36994016,0.33319056,0.2768579,0.5074427,0.3024905,0.45398045,0.33162317,0.508867,0.34122372,0.49943048,0.36200434,0.30183876,0.45800704
1.0,0.5676344,0.46018666,0.52083045,0.36476085,0.52420145,0.52917856,0.3974723,0.44302413,0.44864962,0.47635517,0.5223282,0.49515888,0.401675,0.48686445,0.270775,0.50514436,0.2746682,0.53244704,0.55705106,0.47605076,0.5298599,0.48472056,0.5179721,0.50960004,0.58463776,0.21863596,0.570079,0.48547414,0.54256535,0.37563086,0.51934886,0.2718346,0.44640827,0.3256418,0.2821594,0.5062018,0.40456486,0.41990885,0.32702842,0.41847873,0.19988076,0.56991476,0.37774324,0.49507898,0.5548384,0.7296717,0.7451903,0.734981,0.76236737,0.50689125,0.523186,0.31716678,0.4087048,0.3626915,0.49015868,0.37089652,0.27696905,0.274984,0.46784547,0.2998335,0.5064374,0.29614225,0.50515556,0.34949076,0.50862163,0.37324762,0.31931883,0.46907887
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0088510215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.066471115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14350146,0.0,0.0,0.0,0.0,0.0,0.0
1.0,1.0,1.0,1.0,1.0,0.99999994,1.0,1.0,1.0,1.0,1.0,1.0,0.9999999,1.0,1.0,1.0,1.0000001,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999999,1.0,1.0,1.0000001,1.0000001,1.0,0.99999994,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99999994,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99999994,0.99999994,0.9999999,1.0000001,1.0000001,1.0,0.99999994,0.99999994,1.0,1.0,0.99999994
1.0,0.5152086,0.40409404,0.48667866,0.07769379,0.5161486,0.39839947,0.4463316,0.22543363,0.27782118,0.4561397,0.5247276,0.4438856,0.33009723,0.46748018,0.11509988,0.37065107,0.0,0.49002653,0.52584296,0.5115735,0.48090336,0.3469628,0.5151597,0.33163512,0.6935078,0.07539731,0.5506014,0.50665784,0.49443018,0.37312075,0.33976364,0.0,0.39907762,0.21583062,0.2123793,0.51961595,0.24209937,0.22607088,0.20380381,0.11779404,0.12263805,0.39429778,0.3594689,0.34667993,0.5837575,0.8666154,0.90200174,0.88541055,0.93474215,0.47886956,0.44734922,0.1874946,0.19817856,0.023862332,0.43532962,0.25447184,0.23238388,0.14412045,0.45170632,0.12026203,0.4648725,0.0,0.5621166,0.16835156,0.49938697,0.25011235,0.17348546,0.3568481
1.0,0.5866118,0.4891174,0.7415658,0.52033794,0.6268731,0.534413,0.537729,0.6083954,0.6974178,0.6452099,0.59795773,0.79091215,0.55629045,0.6126215,0.45374537,0.5927347,0.5192914,0.5940736,0.66904795,0.58413464,0.54507273,0.647913,0.6403324,0.7705868,0.60309124,0.51498985,0.73820496,0.6035134,0.6584729,0.5842409,0.6575884,0.4871183,0.61036885,0.50588703,0.49704313,0.6807424,0.4873031,0.5345534,0.5984145,0.93764555,0.4392891,0.61267745,0.56069875,0.5915616,0.5954899,0.7875547,0.8282367,0.79223806,0.86120903,0.5885446,0.59340113,0.5353043,0.5720738,0.64489317,0.6247601,0.6086596,0.4757117,0.44953796,0.5701926,0.42735153,0.6393075,0.58036476,0.61553097,0.4291861,0.6097912,0.42035314,0.3786261,0.4902765
1.0,0.6169833,0.54667383,0.5576139,0.28703904,0.54405063,0.4300254,0.38314626,0.38178843,0.44415343,0.494418,0.53658164,0.36882725,0.39218685,0.4406515,0.23235133,0.49462995,0.22070514,0.5419104,0.5461953,0.4810945,0.56589824,0.44328442,0.58981526,0.45304248,0.64059377,0.17086759,0.6205946,0.5347167,0.53032523,0.36537603,0.5044724,0.20748918,0.41504395,0.306165,0.33184275,0.5509614,0.3960784,0.29728425,0.27087224,0.37160087,0.15591262,0.55321455,0.43720937,0.4960083,0.5415989,0.76137924,0.78556406,0.7509422,0.80511427,0.47954944,0.50376225,0.33236086,0.4001807,0.28109872,0.46389842,0.41129547,0.34721506,0.21261272,0.5195039,0.27679002,0.4794353,0.18562235,0.51135755,0.28312087,0.47527838,0.38041496,0.30718324,0.5015841
1.0,0.6273031,0.5268981,0.62699246,0.5807601,0.6212452,0.55769056,0.5958966,0.5666845,0.60529125,0.6378251,0.64375734,0.7289184,0.5394427,0.6347321,0.53173375,0.57209235,0.3985999,0.5746984,0.5933799,0.5784335,0.61355484,0.5670533,0.5842514,0.6597158,0.64902335,0.36132997,0.6762145,0.6035313,0.63974494,0.533416,0.72618103,0.39112818,0.5138495,0.37053332,0.48377132,0.6355693,0.5596576,0.5078636,0.46902144,0.6596558,0.40027893,0.75131196,0.53644466,0.73051417,0.7226451,0.73005587,0.7608326,0.7435751,0.77409226,0.5999942,0.6125089,0.5088548,0.5579749,0.54453576,0.56058943,0.5047945,0.47892016,0.43926352,0.62423444,0.38384607,0.6247473,0.47003728,0.65441006,0.43269706,0.6388272,0.47054997,0.44124848,0.4981694
1.0,0.549892,0.46376693,0.52434283,0.30102628,0.5492233,0.47248244,0.4949854,0.40395963,0.45942512,0.47937518,0.5417431,0.45157516,0.3733004,0.4959129,0.2991509,0.4889099,0.17496397,0.57970613,0.54599154,0.5126151,0.492091,0.5334055,0.5845257,0.52190703,0.6025117,0.20610529,0.61758953,0.5519785,0.56186295,0.42992288,0.5321773,0.20106693,0.47222573,0.26378748,0.36824295,0.50663126,0.3608993,0.3336448,0.29133585,0.32822537,0.21322073,0.52349836,0.42238232,0.48144293,0.5941559,0.70262563,0.7455219,0.74598765,0.76159704,0.45412955,0.49985895,0.2977772,0.41125184,0.2573833,0.43719676,0.33154598,0.24345046,0.19394106,0.4593753,0.29042482,0.4955545,0.19035853,0.5597654,0.26870966,0.48086447,0.34224373,0.23475339,0.44196543
1.0,0.5552799,0.43341708,0.5043499,0.2625638,0.5085549,0.39240682,0.4115889,0.39056093,0.48774984,0.46754888,0.42961633,0.5038815,0.3215456,0.35405734,0.26351053,0.458333,0.26489016,0.5099044,0.55950403,0.45920005,0.45828465,0.4259208,0.5466252,0.6056215,0.58742106,0.26394606,0.57297504,0.49882835,0.45739886,0.4036288,0.43182245,0.28797132,0.46786487,0.27413833,0.3364467,0.4604481,0.30683914,0.3502445,0.29407066,0.31271186,0.21599938,0.39809602,0.41129795,0.39613962,0.4470993,0.7154428,0.7474313,0.75128603,0.7587399,0.5215883,0.50922865,0.37231135,0.35764155,0.38407364,0.46936306,0.390801,0.26195687,0.30891,0.53108466,0.32766455,0.5348437,0.4222274,0.5684051,0.34006882,0.51712495,0.40817872,0.32974848,0.40753344
1.0,0.538861,0.45862117,0.622469,0.3955137,0.60171646,0.5042795,0.55426145,0.47321782,0.4200452,0.53823876,0.55881685,0.524751,0.4601647,0.53466827,0.29193687,0.4685899,0.211836,0.5497976,0.5279122,0.551217,0.5725101,0.5153675,0.55678654,0.5234695,0.6044878,0.32861006,0.6294301,0.5689942,0.54777306,0.4880361,0.48701966,0.25310686,0.49352065,0.34071743,0.44569314,0.5760273,0.40975633,0.40881714,0.2915465,0.5660525,0.3547484,0.5691864,0.5368421,0.59324765,0.57034796,0.74222517,0.75433886,0.7569706,0.7606333,0.46436173,0.4980523,0.40227795,0.4451346,0.27985746,0.48990965,0.35205796,0.406152,0.26850748,0.5244229,0.28620988,0.48427325,0.16916606,0.5412977,0.25526008,0.47874606,0.41059273,0.32951173,0.46653676
1.0,0.5537869,0.45679066,0.56455904,0.24371943,0.51316005,0.45284846,0.45415258,0.4401413,0.48991522,0.4593521,0.5368507,0.544054,0.41302216,0.48755038,0.293403,0.50044435,0.2950419,0.50731,0.5455654,0.48955825,0.4966767,0.4473766,0.5551314,0.54093724,0.5892509,0.2490298,0.564434,0.52263236,0.5395047,0.43823707,0.42748627,0.27983594,0.46674255,0.33082125,0.29341152,0.56004435,0.29483747,0.35820028,0.35530072,0.43940789,0.26343834,0.49013567,0.45205215,0.4467683,0.5575598,0.73807794,0.75492257,0.7541474,0.76445764,0.4978966,0.48629263,0.39640248,0.4558563,0.3577613,0.4797534,0.3504819,0.36110747,0.31482956,0.4720231,0.2682242,0.51952684,0.32949463,0.5342221,0.30052856,0.5114381,0.33441645,0.2769918,0.45750457
1.0,0.59123164,0.51062745,0.5601483,0.306619,0.5361867,0.4547653,0.49652976,0.46012494,0.5212676,0.50073344,0.52254105,0.55620635,0.44406414,0.45411307,0.30415303,0.5049466,0.2602594,0.5152575,0.54130787,0.49964666,0.49533385,0.49222854,0.55839336,0.5670101,0.56545854,0.2995201,0.5798077,0.52135146,0.53718835,0.43599302,0.4999521,0.27304816,0.48623982,0.32498527,0.35502616,0.5617317,0.3945008,0.39185366,0.36310738,0.4933679,0.29940152,0.51849747,0.4611975,0.47981855,0.53842163,0.7184306,0.7474712,0.74384326,0.76662445,0.5213875,0.5297262,0.3684154,0.42653936,0.36586204,0.5083482,0.40626863,0.31017813,0.29371288,0.54337174,0.30502462,0.5212569,0.29280615,0.54803014,0.33999795,0.5325284,0.4060011,0.3295631,0.4605018
1.0,0.5738912,0.51446635,0.5771006,0.35882726,0.5882906,0.4782754,0.4707355,0.39056578,0.507919,0.52891517,0.54155463,0.5104245,0.44547027,0.50863266,0.2936401,0.4769364,0.235129,0.5564499,0.5425457,0.5184757,0.54769975,0.50963724,0.5520564,0.5190862,0.57161045,0.25076228,0.65336806,0.524718,0.5288531,0.46008936,0.52059376,0.28279603,0.4682523,0.31117132,0.36825454,0.50049645,0.42553642,0.31191298,0.3428666,0.39665002,0.26602268,0.5756977,0.45929298,0.56734514,0.52449495,0.7205209,0.746241,0.7363664,0.7644877,0.49039054,0.50441027,0.34755227,0.43333286,0.35751927,0.48349193,0.38343737,0.33970684,0.30896583,0.5025186,0.31466192,0.45598242,0.30296195,0.5117034,0.29335213,0.50744647,0.3634528,0.29987192,0.44204786
1.0,0.5702177,0.4555811,0.52679574,0.31834695,0.51564205,0.43677425,0.3850984,0.39181173,0.50608736,0.47479627,0.517981,0.52807546,0.39555025,0.47445184,0.2980891,0.50523293,0.23377457,0.52614003,0.54351056,0.48752332,0.52129215,0.45836917,0.5290691,0.54725385,0.5778229,0.24391443,0.60606927,0.4861637,0.5290053,0.42682353,0.4960743,0.2257456,0.46881384,0.2889757,0.30373922,0.5153776,0.40775406,0.36712405,0.35899106,0.38785157,0.22749978,0.55883336,0.42081836,0.4955775,0.5701772,0.7350222,0.7446712,0.73223406,0.7595476,0.518471,0.5129042,0.33071986,0.41098952,0.3681826,0.4743786,0.37797034,0.31993955,0.29678506,0.48799434,0.31083512,0.5053981,0.25599945,0.49820727,0.29603347,0.51922005,0.37388778,0.31279886,0.45791686
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06834686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.076825514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14337575,0.0,0.0,0.0,0.0,0.0,0.0
1.0,1.0,1.0,1.0,1.0,1.0,0.9999999,1.0,1.0,1.0,1.0,1.0,0.99999994,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0000001,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0000001,0.99999994,0.99999994,1.0,0.99999994,1.0,1.0,1.0,1.0,1.0,1.0,0.99999994,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.0,0.5230471,0.46795803,0.49804652,0.004801184,0.52470046,0.26072603,0.4350709,0.21090458,0.31879497,0.43178296,0.53389764,0.47568178,0.33533964,0.44828126,0.18120126,0.4010323,0.0,0.46792516,0.35977763,0.51879406,0.3982115,0.28004587,0.5146747,0.38999337,0.7000539,0.13083303,0.5470625,0.4784925,0.4697229,0.3681743,0.34749776,0.0,0.42246523,0.18051513,0.20375411,0.4604641,0.23844618,0.14307465,0.21456876,0.1925053,0.15734929,0.3256589,0.4020606,0.3336411,0.58391446,0.86785966,0.9079891,0.8876643,0.9335467,0.4884217,0.39101756,0.2106299,0.15789962,0.108846426,0.40346634,0.26205203,0.26716983,0.15759946,0.45155364,0.050284356,0.45895588,0.0,0.56549203,0.06391609,0.5011401,0.23066661,0.2065275,0.35207206
1.0,0.58543885,0.51255536,0.7534655,0.47164866,0.6173012,0.49444813,0.5233835,0.6182716,0.68948835,0.6220423,0.6039652,0.8110057,0.55845296,0.5785168,0.5118311,0.6034656,0.58741724,0.5929984,0.5786985,0.58661175,0.5626755,0.6946622,0.62649095,0.78029567,0.5987332,0.5530238,0.7270764,0.56754464,0.6346688,0.5914978,0.6572462,0.5639603,0.6213875,0.47859955,0.5047047,0.68165404,0.48186082,0.44416183,0.595963,0.8903811,0.44312906,0.62770015,0.5671675,0.611493,0.59089535,0.79140747,0.8400135,0.7916153,0.8585179,0.6054118,0.56352234,0.5340991,0.57398164,0.65657717,0.62621737,0.6162814,0.48996466,0.46256256,0.5786097,0.38630116,0.63122576,0.5474942,0.61132455,0.36170876,0.608409,0.42122328,0.38356465,0.47121382
1.0,0.6178585,0.6045273,0.57740194,0.2150358,0.533302,0.32309768,0.35607493,0.38798195,0.46981922,0.4547526,0.53894967,0.38881302,0.3904947,0.41363224,0.31932285,0.5139115,0.22131294,0.54300934,0.41830665,0.493742,0.50562197,0.4136764,0.58793455,0.5021946,0.63379395,0.23294562,0.62628746,0.5104948,0.52979326,0.34776786,0.5231048,0.23523502,0.43408036,0.2675982,0.34566647,0.52976066,0.3887897,0.19512744,0.30204555,0.38873306,0.18280526,0.53278244,0.46100485,0.49573407,0.5359122,0.7648313,0.7929321,0.7457087,0.8013565,0.4905174,0.465785,0.31325424,0.37689897,0.32219222,0.4289621,0.43501553,0.38268313,0.21789192,0.5157017,0.2609305,0.48286775,0.18580608,0.5206494,0.14730065,0.47738263,0.36722377,0.31697422,0.49489722
1.0,0.62876403,0.5862843,0.64005375,0.5410515,0.6250458,0.4950341,0.60187554,0.57283103,0.61112934,0.61065173,0.6470715,0.7351432,0.5340866,0.61234224,0.60554814,0.57215667,0.47417122,0.5841614,0.48859006,0.57271045,0.54449856,0.5565758,0.586372,0.6718669,0.64373773,0.38703942,0.6748861,0.59743667,0.6236733,0.5356566,0.7364022,0.47512886,0.5360436,0.38142928,0.4756351,0.59107924,0.568522,0.4045064,0.4663881,0.623529,0.40952563,0.73405117,0.5465999,0.73791945,0.7080477,0.7308518,0.76510036,0.74053174,0.77030164,0.60872775,0.5743549,0.48984405,0.54395473,0.54377943,0.55585706,0.50383484,0.49364695,0.43261766,0.62391293,0.36464638,0.63027936,0.478032,0.65572643,0.38185227,0.64354026,0.47620928,0.4603564,0.5106201
